Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Requests
"2025-11-20T16:51:10.716Z","","","Included","claude-4.5-sonnet-thinking","No","5475","627","375623","1366","383091","2"
"2025-11-20T16:49:57.416Z","","","Included","claude-4.5-sonnet-thinking","No","92971","541","548124","1121","642757","2"
"2025-11-20T16:48:47.267Z","","","Included","gemini-3-pro-preview","No","0","7177","206244","687","214108","1"
"2025-11-20T16:46:49.349Z","","","Included","gemini-3-pro-preview","No","0","19417","243648","3239","266304","1"
"2025-11-20T16:45:12.957Z","","","Included","gemini-3-pro-preview","No","0","68741","233741","463","302945","1"
"2025-11-20T16:40:28.442Z","","","Included","gemini-3-pro","No","0","83406","724071","11568","819045","1"
"2025-11-20T16:39:14.938Z","","","Included","gemini-3-pro-preview","No","0","35245","25844","1216","62305","1"
"2025-11-18T15:31:14.887Z","","","Included","gpt-5.1-codex-high","No","0","13142","651008","4971","669121","1"
"2025-11-18T15:25:25.258Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T15:00:56.263Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T14:57:10.179Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T14:54:48.506Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T14:52:27.497Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T14:46:47.188Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T14:41:51.860Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T14:38:37.535Z","","","Included","gpt-5.1-codex-high","No","0","73510","1000576","14936","1089022","1"
"2025-11-18T14:36:27.252Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T14:27:20.934Z","","","Included","gpt-5.1-codex-high","No","0","170156","2455808","18159","2644123","1"
"2025-11-18T14:25:32.744Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T14:22:35.918Z","","","Included","claude-4.5-sonnet-thinking","No","87480","522","564870","6389","659261","2"
"2025-11-18T14:15:22.387Z","","","Included","claude-4.5-sonnet-thinking","No","75118","701","538628","8993","623440","2"
"2025-11-18T12:53:37.838Z","","","Included","composer-1","No","","","","","","Free"
"2025-11-18T12:48:35.028Z","","","Errored, No Charge","composer-1","No","","","","","","Free"
"2025-11-17T16:29:11.916Z","","","Included","claude-4.5-sonnet-thinking","No","50928","433","350447","4226","406034","2"
"2025-11-17T16:25:02.782Z","","","Included","claude-4.5-sonnet-thinking","No","41293","278","291981","5104","338656","2"
"2025-11-17T16:16:15.539Z","","","Included","claude-4.5-sonnet-thinking","No","37089","38","170849","2539","210515","2"
"2025-11-17T16:07:02.302Z","","","Included","claude-4.5-sonnet-thinking","No","7337","242","591193","1134","599906","2"
"2025-11-17T16:03:50.118Z","","","Included","claude-4.5-sonnet-thinking","No","6421","279","1295637","2347","1304684","2"
"2025-11-17T16:00:02.624Z","","","Included","claude-4.5-sonnet-thinking","No","2254","75","561159","1133","564621","2"
"2025-11-17T15:56:35.555Z","","","Included","claude-4.5-sonnet-thinking","No","4581","78","683457","2163","690279","2"
"2025-11-17T15:51:40.085Z","","","Included","claude-4.5-sonnet-thinking","No","2014","65","534151","1075","537305","2"
"2025-11-17T15:48:31.261Z","","","Included","claude-4.5-sonnet-thinking","No","7104","175","1548672","2822","1558773","2"
"2025-11-17T15:43:25.954Z","","","Included","claude-4.5-sonnet-thinking","No","115831","177","630174","1303","747485","2"
"2025-11-17T15:30:35.866Z","","","Included","gpt-5.1-codex-high","No","0","84638","1026816","1742","1113196","1"
"2025-11-17T15:26:10.940Z","","","Included","gpt-5.1-codex-high","No","0","4808","659712","3280","667800","1"
"2025-11-17T15:22:08.406Z","","","Included","gpt-5.1-codex-high","No","0","219046","652416","3218","874680","1"
"2025-11-17T14:31:46.921Z","","","Included","gpt-5.1-codex-high","No","0","6303","628608","1466","636377","1"
"2025-11-17T14:23:21.273Z","","","Included","gpt-5.1-codex-high","No","0","14128","807296","3043","824467","1"
"2025-11-17T14:19:41.507Z","","","Included","gpt-5.1-codex-high","No","0","14456","1029376","1276","1045108","1"
"2025-11-17T14:09:24.924Z","","","Included","gpt-5.1-codex-high","No","0","4468","873856","2231","880555","1"
"2025-11-17T14:06:02.458Z","","","Included","gpt-5.1-codex-high","No","0","2833","426368","1225","430426","1"
"2025-11-17T14:03:19.777Z","","","Included","gpt-5.1-codex-high","No","0","5931","334720","1945","342596","1"
"2025-11-17T13:57:58.301Z","","","Included","gpt-5.1-codex-high","No","0","85329","1005952","5989","1097270","1"
"2025-11-17T12:37:40.407Z","","","Included","gpt-5.1-codex-high","No","0","223119","1763840","14808","2001767","1"
"2025-11-17T12:15:31.063Z","","","Included","gpt-5.1-codex-high","No","0","76994","2531968","43815","2652777","1"
"2025-11-17T12:13:46.408Z","","","Included","gpt-5.1-codex-high","No","0","12610","4992","3130","20732","1"
"2025-11-17T11:03:44.318Z","","","Included","gpt-5.1-codex-high","No","0","34591","409600","5884","450075","1"
"2025-11-17T10:26:11.972Z","","","Included","claude-4.5-sonnet-thinking","No","59999","207","502002","9217","571425","2"
"2025-11-17T10:12:27.209Z","","","Included","claude-4.5-sonnet-thinking","No","6568","223","231205","3472","241468","2"
"2025-11-17T10:10:11.639Z","","","Included","claude-4.5-sonnet-thinking","No","34384","181","98926","2012","135503","2"
"2025-11-17T10:06:53.258Z","","","Included","claude-4.5-sonnet-thinking","No","33983","116","393467","6716","434282","2"
"2025-11-14T10:12:49.588Z","","","Included","claude-4.5-sonnet-thinking","No","383991","72501","3592732","18813","4068037","2"
"2025-11-14T10:08:38.509Z","","","Included","claude-4.5-sonnet-thinking","No","145117","3322","2506051","10325","2664815","2"
"2025-11-14T10:03:52.664Z","","","Included","claude-4.5-sonnet-thinking","No","130095","2828","2129403","11079","2273405","2"
"2025-11-14T09:57:47.796Z","","","Included","claude-4.5-sonnet-thinking","No","116208","3121","3817909","16742","3953980","2"
"2025-11-14T09:55:20.428Z","","","Included","claude-4.5-sonnet-thinking","No","86552","2559","1023743","6877","1119731","2"
"2025-11-14T09:46:13.045Z","","","Included","claude-4.5-sonnet-thinking","No","77816","3415","1964630","12669","2058530","2"
"2025-11-14T09:42:53.398Z","","","Included","claude-4.5-sonnet-thinking","No","54932","3162","913341","10545","981980","2"
"2025-11-14T09:37:26.145Z","","","Included","claude-4.5-sonnet-thinking","No","194626","2247","788773","4504","990150","2"
"2025-11-14T09:32:34.308Z","","","Included","claude-4.5-sonnet-thinking","No","157072","3515","1596103","9897","1766587","2"
"2025-11-14T09:27:07.457Z","","","Included","claude-4.5-sonnet-thinking","No","270183","3658","1526374","13607","1813822","2"
"2025-11-14T09:19:47.775Z","","","Included","claude-4.5-sonnet-thinking","No","118333","2653","987175","8466","1116627","2"
"2025-11-14T09:14:20.798Z","","","Included","claude-4.5-sonnet-thinking","No","266925","3640","2035598","17225","2323388","2"
"2025-11-14T09:05:23.662Z","","","Included","claude-4.5-sonnet-thinking","No","65183","3407","705604","18232","792426","2"
"2025-11-14T08:58:26.728Z","","","Included","claude-4.5-sonnet-thinking","No","200949","2623","1303716","14506","1521794","2"
"2025-11-14T08:34:19.158Z","","","Errored, No Charge","claude-4.5-sonnet-thinking","No","141868","2257","1524230","18416","1686771","-"
"2025-11-14T08:02:02.445Z","","","Included","claude-4.5-sonnet-thinking","No","104865","1500","1798190","42242","1946797","2"
"2025-11-14T06:53:40.843Z","","","Included","claude-4.5-sonnet-thinking","No","81950","2975","1506162","11019","1602106","2"
"2025-11-14T06:44:46.519Z","","","Included","claude-4.5-sonnet-thinking","No","60923","3596","615286","4780","684585","2"
"2025-11-14T06:31:55.251Z","","","Included","claude-4.5-sonnet-thinking","No","270410","86712","498009","22823","877954","2"
"2025-11-14T06:24:27.775Z","","","Included","claude-4.5-sonnet-thinking","No","10408","2748","814686","7291","835133","2"
"2025-11-14T06:21:08.614Z","","","Included","claude-4.5-sonnet-thinking","No","8932","3046","767569","6978","786525","2"
"2025-11-14T06:17:37.832Z","","","Included","claude-4.5-sonnet-thinking","No","10652","2587","571438","9748","594425","2"
"2025-11-14T06:16:24.546Z","","","Included","claude-4.5-sonnet-thinking","No","128028","1158","546257","3073","678516","2"
"2025-11-14T06:07:07.978Z","","","Included","claude-4.5-sonnet-thinking","No","117025","3166","1146973","16606","1283770","2"
"2025-11-14T05:59:21.926Z","","","Included","claude-4.5-sonnet-thinking","No","86143","3944","1021477","18697","1130261","2"
"2025-11-14T05:46:48.846Z","","","Included","claude-4.5-sonnet-thinking","No","54071","3490","650876","17336","725773","2"
"2025-11-14T05:39:31.346Z","","","Included","claude-4.5-sonnet-thinking","No","187474","2662","1002015","12046","1204197","2"
"2025-11-14T03:59:44.808Z","","","Included","claude-4.5-sonnet-thinking","No","15304","1191","585284","9553","611332","2"
"2025-11-14T03:52:06.129Z","","","Included","claude-4.5-sonnet-thinking","No","128790","2874","922139","12349","1066152","2"
"2025-11-14T03:36:08.513Z","","","Included","claude-4.5-sonnet-thinking","No","110844","2932","1020047","13266","1147089","2"
"2025-11-14T03:18:11.177Z","","","Included","claude-4.5-sonnet-thinking","No","171225","2481","1145020","12818","1331544","2"
"2025-11-14T03:00:45.935Z","","","Included","claude-4.5-sonnet-thinking","No","58704","3796","964153","38422","1065075","2"
"2025-11-14T02:59:10.026Z","","","Included","gpt-5.1-codex-high-fast","No","0","7366","18860","3333","29559","2"
"2025-11-14T02:57:37.938Z","","","Included","gpt-5.1-codex-high-fast","No","0","9796","4605","1184","15585","2"
"2025-11-07T02:45:56.034Z","","","Included","grok-code-fast-1","No","0","17590","75356","873","93819","0"
"2025-11-05T09:21:15.795Z","","","Included","claude-4.5-sonnet-thinking","No","172435","10936","677193","5878","866442","2"
"2025-11-05T09:09:50.516Z","","","Included","claude-4.5-sonnet-thinking","No","163896","3221","3518407","10604","3696128","2"
"2025-11-05T09:02:17.531Z","","","Included","claude-4.5-sonnet-thinking","No","138896","7009","2426","2581","150912","2"
"2025-11-05T08:43:51.294Z","","","Included","claude-4.5-sonnet-thinking","No","127005","2767","1425858","4984","1560614","2"
"2025-11-05T08:36:50.203Z","","","Included","claude-4.5-sonnet-thinking","No","83087","3270","1416469","18060","1520886","2"
"2025-11-05T08:21:03.980Z","","","Included","claude-4.5-sonnet-thinking","No","77653","9582","1271120","15985","1374340","2"
"2025-11-05T08:04:54.727Z","","","Included","claude-4.5-sonnet-thinking","No","169659","2939","990088","4974","1167660","2"
"2025-11-05T07:56:18.647Z","","","Included","claude-4.5-sonnet-thinking","No","161577","3502","1669856","7927","1842862","2"
"2025-11-05T07:18:13.800Z","","","Included","claude-4.5-sonnet-thinking","No","144691","7366","335500","4965","492522","2"
"2025-11-05T06:47:59.656Z","","","Included","claude-4.5-sonnet-thinking","No","102791","3094","751169","19224","876278","2"
"2025-11-04T07:43:51.431Z","","","Included","claude-4.5-sonnet-thinking","No","130542","8949","885848","5235","1030574","2"
"2025-11-04T07:34:18.078Z","","","Included","claude-4.5-sonnet-thinking","No","115375","3990","2581216","11325","2711906","2"
"2025-11-04T06:24:06.598Z","","","Included","auto","No","0","10923","0","6337","17260","1"
"2025-11-04T06:20:01.411Z","","","Included","claude-4.5-sonnet-thinking","No","84590","5232","245793","2707","338322","2"
"2025-11-04T05:54:39.282Z","","","Included","claude-4.5-sonnet-thinking","No","76447","5573","1077523","5818","1165361","2"
"2025-11-04T05:45:11.569Z","","","Included","claude-4.5-sonnet-thinking","No","103848","5021","1595516","7017","1711402","2"
"2025-11-04T05:42:50.912Z","","","Included","claude-4.5-sonnet-thinking","No","6351","2419","827807","3117","839694","2"
"2025-11-04T05:37:12.871Z","","","Included","claude-4.5-sonnet-thinking","No","12868","4346","2174322","5980","2197516","2"
"2025-11-04T05:35:59.825Z","","","Included","claude-4.5-sonnet-thinking","No","2272","1568","293306","1299","298445","2"
"2025-11-04T05:33:16.877Z","","","Included","claude-4.5-sonnet-thinking","No","145445","6803","137093","6563","295904","2"
"2025-11-04T03:42:46.513Z","","","Included","claude-4.5-sonnet-thinking","No","135167","5645","3766568","13271","3920651","2"
"2025-11-04T03:34:26.010Z","","","Included","claude-4.5-sonnet-thinking","No","16245","2547","545771","9317","573880","2"
"2025-11-04T03:31:53.693Z","","","Included","claude-4.5-sonnet-thinking","No","81750","12039","603041","2362","699192","2"
"2025-11-04T02:50:43.730Z","","","Included","claude-4.5-sonnet-thinking","No","88970","3780","2767730","11066","2871546","2"
"2025-11-04T02:42:27.079Z","","","Included","claude-4.5-sonnet-thinking","No","147062","3925","5536289","15475","5702751","2"
"2025-11-04T02:26:24.295Z","","","Included","grok-code-fast-1","No","0","16271","1085161","2412","1103844","0"
"2025-11-04T02:23:52.061Z","","","Included","grok-code-fast-1","No","0","18921","859985","1609","880515","0"
"2025-11-04T02:19:45.808Z","","","Included","grok-code-fast-1","No","0","16151","2267585","2700","2286436","0"
"2025-11-04T02:18:06.967Z","","","Included","grok-code-fast-1","No","0","5397","801168","1819","808384","0"
"2025-11-04T02:11:20.198Z","","","Included","grok-code-fast-1","No","0","19749","737909","2065","759723","0"
"2025-11-04T02:10:21.083Z","","","Included","grok-code-fast-1","No","0","28094","122735","936","151765","0"
"2025-10-31T09:18:07.642Z","","","Included","grok-code-fast-1","No","0","177268","1188949","551","1366768","0"
"2025-10-31T09:15:07.190Z","","","Included","grok-code-fast-1","No","0","314420","1155711","2286","1472417","0"
"2025-10-31T08:11:21.191Z","","","Included","grok-code-fast-1","No","0","155234","1386993","1541","1543768","0"
"2025-10-31T08:09:37.982Z","","","Included","grok-code-fast-1","No","0","6942","1016116","2175","1025233","0"
"2025-10-31T08:06:19.092Z","","","Included","grok-code-fast-1","No","0","5384","697329","1652","704365","0"
"2025-10-31T08:00:42.462Z","","","Included","grok-code-fast-1","No","0","265303","684507","1329","951139","0"
"2025-10-31T07:11:37.066Z","","","Included","claude-4.5-sonnet-thinking","No","138821","2785","1735038","13378","1890022","2"
"2025-10-31T06:54:54.137Z","","","Included","claude-4.5-sonnet-thinking","No","100805","1098","984106","7704","1093713","2"
"2025-10-31T06:39:22.651Z","","","Included","grok-code-fast-1","No","0","132271","273063","1538","406872","0"
"2025-10-31T06:33:33.219Z","","","Included","grok-code-fast-1","No","0","11386","749244","1841","762471","0"
"2025-10-31T06:27:37.432Z","","","Included","grok-code-fast-1","No","0","118589","834780","1432","954801","0"
"2025-10-31T06:21:40.453Z","","","Included","grok-code-fast-1","No","0","129897","896826","1096","1027819","0"
"2025-10-31T06:19:19.899Z","","","Included","grok-code-fast-1","No","0","179629","242492","785","422906","0"
"2025-10-31T05:41:41.336Z","","","Included","grok-code-fast-1","No","0","86951","588956","1599","677506","0"
"2025-10-31T05:35:35.595Z","","","Included","grok-code-fast-1","No","0","72400","375329","1555","449284","0"
"2025-10-31T04:25:30.322Z","","","Included","grok-code-fast-1","No","0","2199","70444","1769","74412","0"
"2025-10-31T04:07:55.272Z","","","Included","grok-code-fast-1","No","0","2797","65831","1648","70276","0"
"2025-10-31T03:55:40.481Z","","","Included","grok-code-fast-1","No","0","23788","167419","1524","192731","0"
"2025-10-31T03:18:09.130Z","","","Included","claude-4.5-sonnet-thinking","No","81398","15566","1819039","7672","1923675","2"
"2025-10-31T03:10:16.137Z","","","Included","claude-4.5-sonnet-thinking","No","158811","5354","733456","4957","902578","2"
